"","tagrelID","obs_foID","opeID","vesselCode","Subarea","Lat_release","Lon_release","Dat_release","tagFate","tagrel1Type","tagrel1Colour","tagrel1Number","tagrel1Wording","tagrel2Type","tagrel2Colour","tagrel2Number","tagrel2Wording","Length_release","Weight_release","Sex_release","src","datasetID","Season","MU","tag_code_1","tag_code_2","Est_weigth_release"
"2497",3651,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2498",3652,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2499",3653,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2500",3654,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2501",3655,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2502",3656,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2503",3657,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2504",3658,"O21652","H78551",30,"3b",-44.56,44.2783,2024-10-18 06:55:00,"Released","STANDARD","WHITE","A671373","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671374","AUSTRALIA/ CCAMLR_PO_BOX_223",70,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671373+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671374+AUSTRALIA/ CCAMLR_PO_BOX_223",3.26062035054408
"2505",3659,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2506",3660,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2507",3661,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2508",3662,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2509",3663,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2510",3664,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2511",3665,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2512",3666,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2513",3667,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2514",3668,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2515",3669,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2516",3670,"O21654","H78553",30,"3b",-44.985,44.8116,2024-10-18 19:55:00,"Released","STANDARD","WHITE","A671395","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671396","AUSTRALIA/ CCAMLR_PO_BOX_223",54,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671395+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671396+AUSTRALIA/ CCAMLR_PO_BOX_223",1.36517316489815
"2517",3671,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2518",3672,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2519",3673,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2520",3674,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2521",3675,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2522",3676,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2523",3677,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2524",3678,"O21662","H78561",30,"3b",-44.5866,44.1783,2024-10-22 07:45:00,"Released","STANDARD","WHITE","A671405","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671406","AUSTRALIA/ CCAMLR_PO_BOX_223",71,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671405+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671406+AUSTRALIA/ CCAMLR_PO_BOX_223",3.41953854756505
"2525",3679,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2526",3680,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2527",3681,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2528",3682,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2529",3683,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2530",3684,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2531",3685,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2532",3686,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2533",3687,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2534",3688,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2535",3689,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2536",3690,"O21668","H78567",30,"3b",-44.9916,45.1366,2024-10-24 01:30:00,"Released","STANDARD","WHITE","A671440","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671441","AUSTRALIA/ CCAMLR_PO_BOX_223",80,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671440+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671441+AUSTRALIA/ CCAMLR_PO_BOX_223",5.10337970293279
"2537",3691,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2538",3692,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2539",3693,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2540",3694,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2541",3695,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2542",3696,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2543",3697,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2544",3698,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2545",3699,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2546",3700,"O21676","H78575",30,"3b",-44.9083,43.1416,2024-10-28,"Released","STANDARD","WHITE","A671458","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671459","AUSTRALIA/ CCAMLR_PO_BOX_223",67,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671458+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671459+AUSTRALIA/ CCAMLR_PO_BOX_223",2.81500404739776
"2547",3701,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
"2548",3702,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
"2549",3703,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
"2550",3704,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
"2551",3705,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
"2552",3706,"O21684","H78583",30,"3b",-44.9716,43.6366,2024-10-31 23:10:00,"Released","STANDARD","WHITE","A671468","AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD","WHITE","A671469","AUSTRALIA/ CCAMLR_PO_BOX_223",83,NA,NA,"OBS",286,2024,"DC","STANDARD+WHITE+A671468+AUSTRALIA/ CCAMLR_PO_BOX_223","STANDARD+WHITE+A671469+AUSTRALIA/ CCAMLR_PO_BOX_223",5.77426225550845
